Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest
2019-12-16,593.25,600.5,592.75,599.5,9.5,598.36,21556.0,60766.0
2019-12-17,598.5,606.75,598.25,605.25,5.75,602.82,18175.0,62015.0
2019-12-18,604.5,607.25,601.25,603.0,-2.25,603.34,17641.0,64462.0
2019-12-19,604.25,609.0,602.25,608.25,5.25,606.29,14853.0,64180.0
2019-12-20,608.0,610.75,602.75,606.0,-2.25,607.19,15191.0,68487.0
2019-12-23,604.25,607.5,601.75,605.25,-0.75,604.72,6116.0,71553.0
2019-12-24,605.75,611.0,604.0,607.5,2.25,607.16,4894.0,71802.0
2019-12-26,610.75,615.75,610.25,615.0,,613.11,4810.0,72472.0
2019-12-27,615.5,618.5,614.0,617.5,2.5,616.24,13859.0,72751.0
2019-12-30,616.25,622.75,609.75,615.25,-2.25,617.52,10272.0,74156.0
2019-12-31,612.75,615.5,605.25,606.75,-8.5,610.22,7515.0,74466.0
2020-01-02,610.0,612.0,606.5,608.5,,609.02,13988.0,75957.0
2020-01-03,610.75,634.25,609.5,619.0,10.5,625.47,39288.0,76569.0
2020-01-06,627.75,636.0,613.0,617.25,-1.75,621.96,53606.0,81478.0
2020-01-07,614.5,619.0,609.75,615.25,-2.0,614.99,39360.0,86578.0
2020-01-08,632.25,636.25,591.5,605.0,-10.25,608.96,40167.0,85571.0
2020-01-09,599.0,599.75,587.5,592.25,-12.75,593.66,41422.0,91012.0
2020-01-10,592.25,594.75,585.25,591.25,-1.0,590.54,28498.0,91748.0
2020-01-13,588.5,591.0,575.0,576.0,-15.25,581.61,41499.0,94364.0
2020-01-14,576.5,582.75,572.25,578.25,2.25,577.87,53994.0,100639.0
2020-01-15,577.0,581.25,571.25,574.0,-4.25,576.18,64574.0,99976.0
2020-01-16,574.75,577.25,570.5,575.5,1.5,573.48,80056.0,101295.0
2020-01-17,572.0,575.75,566.75,569.25,-6.25,570.67,80029.0,106066.0
2020-01-20,576.25,580.0,574.25,576.5,7.25,577.34,34061.0,111710.0
2020-01-21,577.0,577.0,565.5,569.25,-7.25,570.45,64380.0,112901.0
2020-01-22,566.0,566.25,551.25,553.75,-15.5,558.62,102392.0,113388.0
2020-01-23,550.5,552.75,540.5,546.75,-7.0,546.89,124717.0,100497.0
2020-01-24,549.25,553.25,534.25,537.25,-9.5,542.84,57167.0,97651.0
2020-01-27,530.0,533.5,509.25,514.5,-22.75,517.53,112912.0,106137.0
2020-01-28,512.75,530.25,508.25,526.0,11.5,519.21,113343.0,99630.0
2020-01-29,527.0,532.25,518.75,524.25,-1.75,526.22,77869.0,101044.0
2020-01-30,519.0,520.5,499.75,510.5,-13.75,509.02,95374.0,99003.0
2020-01-31,512.0,515.0,496.5,502.5,-8.0,504.15,70467.0,97022.0
2020-02-03,495.75,500.0,482.25,485.0,-17.5,491.99,77606.0,103965.0
2020-02-04,484.25,496.5,483.25,492.5,7.5,491.87,72716.0,109203.0
2020-02-05,488.25,513.0,487.5,506.5,14.0,501.83,93590.0,104316.0
2020-02-06,505.0,513.5,501.0,507.0,0.5,506.98,95355.0,112175.0
2020-02-07,507.5,509.75,499.5,504.5,-2.5,503.1,94638.0,120893.0
2020-02-10,497.75,502.75,489.5,492.25,-12.25,494.43,84301.0,124411.0
2020-02-11,491.0,500.25,491.0,494.25,2.0,497.1,94803.0,125687.0
2020-02-12,495.75,513.75,495.75,506.75,12.5,506.91,121576.0,130640.0
2020-02-13,505.75,515.25,504.25,510.75,4.0,509.05,107759.0,140016.0
2020-02-14,508.75,516.25,507.75,512.75,2.0,511.92,73040.0,143862.0
2020-02-17,513.25,515.5,508.5,509.0,-3.75,512.06,55472.0,149519.0
2020-02-18,507.75,510.0,500.75,503.25,-5.75,504.34,93355.0,155117.0
2020-02-19,504.25,518.75,504.25,515.75,12.5,512.78,88621.0,154494.0
2020-02-20,517.75,522.0,511.5,517.25,1.5,516.68,86556.0,161856.0
2020-02-21,510.0,513.0,501.75,506.5,-10.75,506.41,96658.0,161490.0
2020-02-24,505.0,505.25,479.0,483.5,-23.0,489.29,88579.0,157799.0
2020-02-25,492.0,494.25,474.25,483.5,0.0,485.22,98128.0,167111.0
2020-02-26,475.25,482.25,448.75,466.75,-16.75,464.48,151718.0,175231.0
2020-02-27,453.5,453.5,435.75,444.0,-22.75,443.48,175123.0,171115.0
2020-02-28,446.75,449.25,434.25,439.5,-4.5,440.79,133183.0,161725.0
2020-03-02,433.5,466.5,433.5,453.0,13.5,450.09,123134.0,163185.0
2020-03-03,471.0,472.75,454.25,458.5,5.5,464.39,145938.0,165468.0
2020-03-04,463.5,470.0,456.25,460.75,2.25,462.8,108651.0,167326.0
2020-03-05,461.5,465.0,443.75,455.25,-5.5,455.28,138985.0,171165.0
2020-03-06,448.75,449.0,412.0,413.0,-42.25,426.78,174287.0,174136.0
2020-03-09,379.0,379.0,314.5,358.0,-55.0,349.3,193803.0,167566.0
2020-03-10,356.25,380.25,355.0,367.25,9.25,369.0,165276.0,164947.0
2020-03-11,369.75,389.0,364.0,372.5,5.25,370.02,146733.0,161538.0
2020-03-12,369.0,371.75,333.75,337.25,-35.25,342.49,154549.0,174510.0
2020-03-13,337.75,357.75,334.0,336.5,-0.75,345.54,115734.0,157709.0
2020-03-16,351.25,351.25,299.25,306.25,-30.25,309.39,97707.0,144288.0
2020-03-17,303.25,314.25,294.25,300.0,-6.25,304.89,87031.0,143174.0
2020-03-18,294.25,302.0,263.0,271.25,-28.75,282.56,82654.0,136714.0
2020-03-19,289.0,310.75,273.75,287.75,16.5,285.86,68074.0,131895.0
2020-03-20,300.0,323.75,292.75,301.0,13.25,307.65,78106.0,126494.0
2020-03-23,291.75,300.5,280.0,286.0,-15.0,289.79,52453.0,119135.0
2020-03-24,300.75,312.5,297.75,303.25,17.25,304.37,37656.0,120663.0
2020-03-25,312.5,314.75,298.25,306.0,2.75,306.57,37006.0,121632.0
2020-03-26,310.5,311.75,298.0,303.75,-2.25,303.89,37502.0,121518.0
2020-03-27,303.5,310.25,296.5,300.25,-3.5,302.66,45481.0,121883.0
2020-03-30,301.0,305.75,282.5,285.25,-15.0,293.92,50817.0,120291.0
2020-03-31,295.75,303.75,285.0,292.75,7.5,295.67,41626.0,110903.0
2020-04-01,287.0,289.25,266.25,271.75,-21.0,276.35,55493.0,101053.0
2020-04-02,271.75,383.0,269.0,276.0,4.25,287.99,74912.0,80105.0
2020-04-03,289.5,319.5,279.0,297.0,21.0,300.63,36577.0,55619.0
2020-04-06,305.0,313.0,291.5,293.75,-3.25,301.9,28722.0,44083.0
2020-04-07,306.75,312.5,294.0,298.0,4.25,302.71,20090.0,24234.0
2020-04-08,303.0,308.25,294.5,297.75,-7.25,300.14,89308.0,165164.0
2020-04-09,303.25,321.5,290.0,302.5,4.75,301.7,102493.0,161439.0
2020-04-13,304.0,305.25,280.5,298.5,,292.8,69067.0,153090.0
2020-04-14,300.0,300.75,275.5,279.5,-19.0,285.72,91535.0,144864.0
2020-04-15,280.5,281.5,260.0,260.75,-18.75,267.36,90312.0,148316.0
2020-04-16,269.25,280.25,261.25,271.0,10.25,272.09,96472.0,141158.0
2020-04-17,276.5,283.0,271.0,275.5,4.5,277.03,90446.0,132384.0
2020-04-20,275.75,278.75,256.25,261.75,-13.75,265.34,74655.0,132914.0
2020-04-21,262.75,264.75,204.5,216.0,-45.75,224.9,99769.0,127843.0
2020-04-22,220.0,231.5,188.25,212.0,-4.0,210.58,70837.0,117591.0
2020-04-23,212.0,237.25,211.75,227.75,15.75,224.59,41197.0,105242.0
2020-04-24,214.0,222.25,199.5,205.0,-22.75,208.39,54111.0,100119.0
2020-04-27,202.75,206.25,187.5,190.75,-14.25,195.39,33373.0,90302.0
2020-04-28,192.25,198.75,181.0,191.5,0.75,190.95,29111.0,86675.0
2020-04-29,192.75,219.25,190.75,208.5,17.0,207.26,39958.0,79408.0
2020-04-30,213.25,241.75,213.0,236.75,28.25,230.84,47036.0,76056.0
2020-05-01,240.0,240.0,216.0,220.0,-16.75,224.38,28387.0,69123.0
2020-05-04,217.5,229.75,210.0,210.75,-9.25,217.61,28271.0,62757.0
2020-05-05,230.0,255.0,228.0,241.75,31.0,241.76,34491.0,60060.0
2020-05-06,259.0,259.0,224.75,228.0,-13.75,239.52,27451.0,55104.0
2020-05-07,233.75,248.75,227.5,237.75,9.75,239.46,21092.0,47153.0
2020-05-08,234.0,252.75,232.5,242.25,4.5,239.39,9434.0,32634.0
2020-05-11,249.0,254.0,237.25,240.0,-2.25,245.09,21845.0,24546.0
2020-05-12,255.75,262.25,241.5,250.0,-8.0,254.04,102686.0,148516.0
2020-05-13,241.5,253.5,237.5,245.25,-4.75,244.9,99828.0,144209.0
2020-05-14,245.25,267.5,243.0,255.25,10.0,254.5,95999.0,136191.0
2020-05-15,266.75,277.5,262.25,269.75,14.5,270.24,83896.0,132631.0
2020-05-18,272.5,305.75,272.5,302.75,33.0,294.72,86114.0,129472.0
2020-05-19,306.25,306.25,285.75,290.25,-12.5,294.57,79622.0,124419.0
2020-05-20,288.0,307.0,288.0,299.5,9.25,298.9,69626.0,119317.0
2020-05-21,297.25,307.5,294.5,296.5,-3.0,300.78,49225.0,114571.0
2020-05-22,295.75,297.75,280.0,287.75,-8.75,287.19,52885.0,111981.0
2020-05-25,289.5,301.75,289.5,299.75,12.0,297.08,9367.0,104518.0
2020-05-26,300.75,310.25,293.75,297.0,-2.75,301.28,44779.0,101134.0
2020-05-27,298.5,300.75,285.0,286.75,-10.25,292.66,40420.0,98346.0
2020-05-28,284.5,290.25,278.75,281.0,-5.75,283.47,54035.0,91467.0
2020-05-29,282.0,301.75,274.75,283.75,2.75,280.95,47620.0,85635.0
2020-06-01,297.75,303.5,291.75,293.75,10.0,297.46,35089.0,81820.0
2020-06-02,298.0,317.25,297.5,314.0,20.25,311.04,42882.0,75792.0
2020-06-03,315.5,321.75,303.5,307.25,-6.75,311.53,41594.0,70991.0
2020-06-04,309.0,312.75,301.75,302.5,-4.75,306.01,36696.0,64725.0
2020-06-05,310.25,335.75,310.25,330.5,28.0,325.91,41736.0,53948.0
2020-06-08,336.0,345.75,324.75,330.0,-0.5,335.36,28041.0,43469.0
2020-06-09,328.25,335.5,320.5,329.0,-1.0,327.59,33562.0,34722.0
2020-06-10,331.25,343.25,328.5,336.0,7.0,333.94,26185.0,19095.0
2020-06-11,346.25,346.25,317.5,322.75,-22.5,330.36,128135.0,159157.0
2020-06-12,319.5,334.0,312.25,328.5,5.75,326.1,69733.0,152127.0
2020-06-15,328.75,339.0,319.75,330.5,2.0,327.79,69975.0,147509.0
2020-06-16,338.0,354.25,333.25,346.0,15.5,346.42,80863.0,133990.0
2020-06-17,346.75,354.5,343.5,349.5,3.5,349.08,80831.0,128678.0
2020-06-18,349.0,356.0,347.0,353.75,4.25,351.79,61514.0,121019.0
2020-06-19,356.0,365.75,349.75,364.5,10.75,361.28,76529.0,116313.0
2020-06-22,358.5,364.75,356.75,364.5,0.0,361.87,51574.0,107890.0
2020-06-23,364.75,370.5,357.5,367.75,3.25,365.87,47152.0,98782.0
2020-06-24,358.5,361.5,340.0,345.75,-22.0,352.18,50842.0,96202.0
2020-06-25,344.25,349.75,336.0,344.5,-1.25,342.24,50085.0,94810.0
2020-06-26,347.0,351.75,337.0,339.0,-5.5,343.65,37103.0,91739.0
2020-06-29,338.75,351.25,336.25,348.0,9.0,344.05,23947.0,84579.0
2020-06-30,348.25,356.5,345.75,352.25,4.25,350.08,46497.0,83663.0
2020-07-01,354.0,363.0,350.5,357.5,5.25,356.92,44132.0,72556.0
2020-07-02,355.5,367.25,355.5,363.0,5.5,362.72,30113.0,67382.0
2020-07-03,364.25,366.0,360.0,364.0,1.0,362.96,18320.0,57405.0
2020-07-06,365.5,373.5,365.25,372.5,8.5,371.08,27998.0,52316.0
2020-07-07,371.0,371.25,363.0,370.5,-2.0,366.6,24965.0,45904.0
2020-07-08,367.0,371.5,365.75,367.75,-2.75,368.34,31607.0,39390.0
2020-07-09,369.0,371.5,360.75,364.5,-3.25,366.52,34387.0,25711.0
2020-07-10,365.25,371.75,358.75,369.75,2.75,366.01,54523.0,147921.0
2020-07-13,371.5,371.5,362.25,368.5,-1.25,367.68,62415.0,143662.0
2020-07-14,363.25,367.5,360.25,366.5,-2.0,364.32,93998.0,137966.0
2020-07-15,364.75,372.75,362.25,371.0,4.5,367.88,54368.0,128202.0
2020-07-16,371.25,372.5,367.0,369.0,-2.0,369.14,43078.0,128688.0
2020-07-17,368.0,369.5,365.0,367.5,-1.5,367.49,56183.0,128444.0
2020-07-20,365.75,374.5,361.5,370.5,3.0,367.89,56666.0,122559.0
2020-07-21,371.0,388.5,371.0,386.75,16.25,382.96,69399.0,117532.0
2020-07-22,385.0,385.0,378.25,379.25,-7.5,380.96,43246.0,111507.0
2020-07-23,382.75,388.0,375.5,377.75,-1.5,380.9,46665.0,106044.0
2020-07-24,376.75,378.75,371.75,374.75,-3.0,374.96,35981.0,100958.0
2020-07-27,376.25,378.75,369.75,370.0,-4.75,373.48,39822.0,97373.0
2020-07-28,376.75,378.25,370.0,371.0,1.0,373.36,38865.0,93525.0
2020-07-29,372.0,378.0,371.25,377.25,6.25,375.7,27218.0,88543.0
2020-07-30,377.0,377.5,349.0,360.25,-17.0,362.3,56019.0,88708.0
2020-07-31,365.0,367.5,362.75,365.0,4.75,364.96,27693.0,82164.0
2020-08-03,365.5,371.0,360.5,370.0,5.0,366.72,34115.0,74288.0
2020-08-04,366.5,378.5,362.5,370.75,0.75,368.22,37603.0,68425.0
2020-08-05,373.0,389.25,373.0,388.0,17.25,383.36,44816.0,64044.0
2020-08-06,377.75,380.5,372.75,374.5,-13.5,376.3,20780.0,57940.0
2020-08-07,375.25,375.5,365.5,369.0,-5.5,370.34,32694.0,51681.0
2020-08-10,368.0,372.5,366.75,367.75,-1.25,369.78,22365.0,35882.0
2020-08-11,371.25,379.25,370.5,376.0,8.25,374.95,35638.0,25774.0
2020-08-12,376.0,382.0,374.5,378.25,0.0,378.61,75352.0,153825.0
2020-08-13,379.0,380.25,375.0,376.5,-1.75,377.55,53227.0,153222.0
2020-08-14,378.0,378.75,373.5,374.5,-2.0,375.69,48958.0,147297.0
2020-08-17,376.0,378.75,373.0,375.0,0.5,375.38,50750.0,144707.0
2020-08-18,376.75,382.25,373.0,380.0,5.0,378.34,71885.0,138309.0
2020-08-19,379.5,380.5,374.25,376.75,-3.25,376.76,58065.0,134438.0
2020-08-20,375.75,376.0,368.0,371.0,-5.75,372.48,74684.0,134878.0
2020-08-21,374.0,374.0,357.5,360.0,-11.0,365.56,98340.0,135107.0
2020-08-24,363.0,373.25,362.25,370.75,10.75,369.84,56406.0,120595.0
2020-08-25,371.75,380.0,371.5,378.5,7.75,376.29,56690.0,110592.0
2020-08-26,377.5,378.25,370.0,371.0,-7.5,374.65,54583.0,109423.0
2020-08-27,372.5,374.25,360.25,362.5,-8.5,367.0,62315.0,107607.0
2020-08-28,363.0,368.0,359.5,365.5,3.0,363.19,41789.0,101809.0
2020-08-31,366.75,371.75,360.25,362.0,-3.5,366.22,26025.0,98059.0
2020-09-01,362.25,368.75,361.75,365.75,3.75,365.32,32844.0,96025.0
2020-09-02,365.5,368.0,349.5,355.25,-10.5,360.24,49116.0,89086.0
2020-09-03,351.0,351.5,333.0,334.5,-20.75,339.4,72956.0,78758.0
2020-09-04,339.5,347.75,333.25,335.5,1.0,340.17,29498.0,60575.0
2020-09-07,333.25,333.25,327.75,328.0,-7.5,329.99,22651.0,52234.0
2020-09-08,329.0,330.25,306.0,309.5,-18.5,314.72,56137.0,44540.0
2020-09-09,312.75,322.75,308.0,317.25,7.75,315.61,34792.0,20014.0
2020-09-10,326.75,328.75,317.75,322.75,-2.0,322.46,109872.0,181079.0
2020-09-11,319.25,326.75,317.5,324.0,1.25,321.86,84595.0,190323.0
2020-09-14,322.75,325.75,318.25,319.75,-4.25,321.01,63331.0,190025.0
2020-09-15,320.5,323.75,317.0,320.0,0.25,319.75,106729.0,182149.0
2020-09-16,322.25,328.5,321.5,325.25,5.25,325.97,103750.0,164075.0
2020-09-17,326.5,341.75,321.25,340.0,14.75,332.65,84128.0,148336.0
2020-09-18,340.0,344.75,336.0,339.75,-0.25,339.65,91299.0,139414.0
2020-09-21,338.5,340.0,320.0,321.75,-18.0,327.03,96182.0,128418.0
2020-09-22,323.75,327.0,318.0,322.25,0.5,322.81,64947.0,114721.0
2020-09-23,321.0,329.25,317.25,325.75,3.5,322.95,71789.0,107698.0
2020-09-24,320.5,325.5,319.5,320.75,-5.0,321.63,72257.0,97775.0
2020-09-25,324.75,328.5,323.25,325.25,4.5,326.15,45560.0,89364.0
2020-09-28,326.25,333.75,324.5,330.25,5.0,329.05,42572.0,84474.0
2020-09-29,332.25,333.5,322.0,325.5,-4.75,328.26,56615.0,81623.0
2020-09-30,325.0,336.0,321.75,329.5,4.0,327.52,52544.0,78546.0
2020-10-01,334.0,338.25,315.5,317.0,-12.5,324.82,60439.0,74633.0
2020-10-02,323.75,324.0,308.25,314.75,-2.25,314.16,40972.0,72526.0
2020-10-05,312.75,330.75,312.75,329.0,14.25,325.32,37823.0,72289.0
2020-10-06,328.5,345.5,327.25,341.75,12.75,338.57,41516.0,58613.0
2020-10-07,340.25,342.25,331.5,332.25,-9.5,336.16,31178.0,53420.0
2020-10-08,337.25,348.5,336.25,343.5,11.25,343.51,38623.0,45307.0
2020-10-09,347.0,351.25,345.25,347.0,3.5,347.52,36266.0,30589.0
2020-10-12,347.5,347.5,335.0,337.0,-12.25,340.36,108265.0,174308.0
2020-10-13,338.75,344.25,337.25,339.25,2.25,340.29,85550.0,176361.0
2020-10-14,339.25,347.75,335.5,343.0,3.75,340.72,56507.0,163634.0
2020-10-15,347.75,348.25,334.25,341.5,-1.5,341.02,91965.0,159262.0
2020-10-16,345.5,347.25,339.25,344.75,3.25,343.41,59599.0,153173.0
2020-10-19,342.5,345.5,335.75,341.0,-3.75,340.8,66046.0,141475.0
2020-10-20,335.75,342.75,333.25,337.25,-3.75,337.11,62345.0,133794.0
2020-10-21,338.5,339.75,326.5,328.0,-9.25,332.38,90981.0,132963.0
2020-10-22,327.75,336.5,327.25,336.25,8.25,332.46,50837.0,125198.0
2020-10-23,332.5,337.0,329.0,335.0,-1.25,333.19,57330.0,127241.0
2020-10-26,330.5,330.5,318.0,320.25,-14.75,321.16,59638.0,124937.0
2020-10-27,321.25,331.0,321.0,329.5,9.25,325.87,43641.0,120423.0
2020-10-28,325.0,325.0,312.25,314.75,-14.75,316.87,61784.0,110647.0
2020-10-29,317.75,318.25,295.75,304.0,-10.75,305.8,64117.0,104760.0
2020-10-30,306.0,310.5,300.0,305.0,1.0,306.24,39654.0,96023.0
2020-11-02,302.0,314.75,286.25,307.25,2.25,301.47,50733.0,87266.0
2020-11-03,313.75,323.25,309.25,316.75,9.5,318.71,35015.0,82093.0
2020-11-04,321.0,333.25,314.75,327.5,10.75,325.08,30686.0,73328.0
2020-11-05,330.75,333.25,325.25,327.0,-0.5,329.32,46311.0,69591.0
2020-11-06,327.0,328.75,319.75,322.75,-4.25,323.48,28389.0,62311.0
2020-11-09,325.25,353.5,324.75,343.75,21.0,341.55,53817.0,53608.0
2020-11-10,338.5,357.75,338.5,351.0,7.25,350.19,37065.0,36774.0
2020-11-11,355.25,369.25,351.5,358.5,7.5,361.88,18774.0,22365.0
2020-11-12,355.75,359.5,348.75,355.25,-5.75,355.81,111105.0,169402.0
2020-11-13,348.5,350.5,343.25,344.75,-10.5,346.49,78530.0,165159.0
2020-11-16,345.0,359.25,344.25,352.75,8.0,353.23,77426.0,162980.0
2020-11-17,352.0,356.0,346.25,350.25,-2.5,351.26,67277.0,157660.0
2020-11-18,353.5,364.5,352.25,360.75,10.5,359.93,87111.0,155303.0
2020-11-19,357.25,363.25,355.75,357.75,-3.0,359.25,83116.0,145206.0
2020-11-20,361.0,366.25,358.75,359.5,1.75,361.81,78608.0,137856.0
2020-11-23,363.25,372.0,363.0,370.25,10.75,369.93,57994.0,122369.0
2020-11-24,370.75,391.5,370.75,388.75,18.5,382.46,77581.0,123902.0
2020-11-25,386.5,398.0,385.75,389.25,0.5,391.22,70142.0,120979.0
2020-11-26,395.25,399.0,386.75,389.0,-0.25,390.53,33751.0,116377.0
2020-11-27,389.0,393.25,384.75,391.5,2.5,389.93,36911.0,116426.0
